transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
64,15-11-2022,06:34:00,7,Male,49,Clothing,4,25,8.5,100
324,15-11-2022,17:52:00,54,Female,52,Electronics,3,50,49,150
1907,17-11-2022,11:21:00,115,Female,45,Electronics,1,25,9,25
1611,17-11-2022,07:30:00,125,Male,51,Beauty,3,500,180,1500
678,17-11-2022,15:55:00,70,Female,60,Electronics,3,300,144,900
1615,17-11-2022,13:43:00,82,Female,61,Clothing,4,25,13.5,100
110,18-11-2022,17:28:00,149,Male,27,Clothing,3,300,99,900
1624,18-11-2022,20:48:00,121,Female,34,Beauty,3,300,363,900
1627,18-11-2022,17:21:00,84,Male,57,Clothing,1,50,60,50
1865,18-11-2022,14:52:00,107,Female,42,Clothing,1,300,156,300
1879,18-11-2022,15:27:00,66,Male,23,Clothing,1,30,16.2,30
1497,19-11-2022,21:44:00,109,Male,41,Clothing,4,30,32.4,120
1250,19-11-2022,20:39:00,96,Male,48,Electronics,1,50,48.5,50
267,19-11-2022,17:53:00,84,Female,32,Beauty,3,30,12,90
1215,19-11-2022,20:44:00,107,Male,58,Clothing,3,500,130,1500
526,19-11-2022,12:47:00,65,Male,33,Clothing,2,50,19.5,100
1510,20-11-2022,18:21:00,124,Female,39,Beauty,4,50,19,200
385,20-11-2022,19:06:00,127,Male,50,Electronics,3,500,525,1500
350,20-11-2022,17:41:00,61,Male,25,Beauty,3,25,28.5,75
1994,20-11-2022,13:27:00,86,Female,51,Beauty,2,500,250,1000
25,20-11-2022,14:32:00,61,Female,64,Beauty,1,50,19,50
699,21-11-2022,22:21:00,129,Female,37,Clothing,4,30,16.2,120
855,21-11-2022,19:43:00,13,Male,54,Beauty,1,25,25.75,25
1696,21-11-2022,17:59:00,24,Female,50,Clothing,4,50,55,200
1520,21-11-2022,15:28:00,88,Female,49,Electronics,4,25,10.5,100
291,22-11-2022,08:29:00,15,Male,60,Clothing,2,300,126,600
1742,22-11-2022,08:25:00,18,Female,38,Electronics,4,500,220,2000
1766,22-11-2022,06:08:00,6,Male,38,Electronics,3,300,129,900
934,22-11-2022,18:20:00,111,Male,30,Beauty,1,500,240,500
1813,22-11-2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150
1872,22-11-2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75
1020,22-11-2022,18:30:00,86,Male,22,Clothing,3,300,300,900
205,22-11-2022,17:20:00,88,Female,43,Clothing,1,25,25.5,25
1610,23-11-2022,10:18:00,1,Female,26,Beauty,2,300,102,600
1484,23-11-2022,09:29:00,22,Female,19,Clothing,4,300,147,1200
1714,23-11-2022,06:07:00,111,Female,18,Clothing,1,500,245,500
821,23-11-2022,11:27:00,40,Male,49,Electronics,1,300,129,300
1121,23-11-2022,21:10:00,95,Female,28,Electronics,4,50,50.5,200
218,24-11-2022,20:39:00,144,Male,64,Beauty,3,30,33.9,90
1873,24-11-2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100
1026,24-11-2022,19:10:00,60,Female,28,Electronics,2,500,520,1000
828,24-11-2022,15:54:00,76,Female,33,Electronics,4,300,132,1200
265,24-11-2022,12:12:00,80,Male,55,Clothing,3,300,132,900
1509,25-11-2022,20:40:00,67,Female,37,Electronics,3,300,129,900
1904,25-11-2022,19:41:00,117,Male,28,Clothing,1,500,220,500
1205,25-11-2022,19:19:00,97,Female,43,Clothing,1,25,7.25,25
1296,26-11-2022,20:42:00,45,Female,22,Clothing,4,300,342,1200
735,26-11-2022,21:38:00,153,Female,64,Clothing,4,500,515,2000
97,26-11-2022,18:17:00,112,Female,51,Beauty,2,500,555,1000
566,26-11-2022,19:15:00,106,Female,64,Clothing,1,30,8.4,30
1958,27-11-2022,19:19:00,125,Male,62,Electronics,2,25,11.75,50
1030,27-11-2022,18:02:00,96,Female,39,Beauty,3,300,309,900
965,27-11-2022,21:45:00,84,Male,22,Clothing,4,50,13,200
83,27-11-2022,15:57:00,56,Male,54,Electronics,2,50,16.5,100
457,28-11-2022,22:49:00,38,Female,58,Beauty,3,300,147,900
1924,28-11-2022,22:25:00,107,Male,55,Beauty,2,50,54.5,100
169,28-11-2022,18:47:00,73,Male,18,Beauty,3,500,145,1500
842,28-11-2022,14:13:00,71,Female,47,Clothing,2,300,105,600
1537,29-11-2022,17:57:00,116,Female,21,Beauty,1,500,140,500
529,29-11-2022,17:43:00,46,Female,35,Clothing,3,50,20.5,150
831,30-11-2022,11:49:00,149,Male,27,Electronics,4,25,13.75,100
740,01-12-2022,06:58:00,33,Female,25,Beauty,4,50,13,200
888,01-12-2022,06:03:00,63,Female,52,Electronics,4,25,12.75,100
667,01-12-2022,18:46:00,22,Female,29,Electronics,1,500,190,500
801,01-12-2022,17:14:00,153,Male,21,Clothing,4,50,19,200
1931,01-12-2022,19:15:00,61,Male,30,Beauty,4,30,34.2,120
1754,01-12-2022,21:03:00,107,Female,43,Electronics,4,25,28.5,100
680,01-12-2022,22:04:00,110,Female,53,Clothing,3,300,330,900
493,01-12-2022,20:10:00,95,Male,41,Beauty,2,25,7.75,50
810,01-12-2022,18:04:00,76,Male,59,Electronics,4,25,13.75,100
395,01-12-2022,15:00:00,76,Male,50,Electronics,2,500,175,1000
1096,01-12-2022,14:49:00,82,Female,44,Clothing,2,300,138,600
1602,01-12-2022,15:17:00,86,Female,20,Electronics,1,300,126,300
637,02-12-2022,18:54:00,21,Male,43,Clothing,2,300,321,600
428,02-12-2022,22:44:00,50,Female,40,Electronics,4,50,49.5,200
156,02-12-2022,19:34:00,60,Female,43,Clothing,4,25,7,100
9,02-12-2022,13:12:00,85,Male,63,Electronics,2,300,78,600
1312,03-12-2022,17:28:00,73,Male,41,Clothing,4,30,29.1,120
1951,03-12-2022,18:56:00,54,Male,33,Beauty,2,50,59.5,100
388,03-12-2022,19:04:00,60,Male,50,Electronics,1,25,12.25,25
1258,03-12-2022,20:27:00,64,Female,37,Clothing,1,50,21.5,50
662,03-12-2022,12:40:00,100,Male,48,Beauty,2,500,145,1000
1651,04-12-2022,21:29:00,155,Male,51,Clothing,3,50,23.5,150
635,04-12-2022,21:03:00,89,Female,63,Electronics,3,300,129,900
60,04-12-2022,18:15:00,91,Male,30,Beauty,3,50,60.5,150
1047,04-12-2022,21:53:00,84,Female,40,Beauty,3,500,490,1500
1950,04-12-2022,19:23:00,50,Male,36,Clothing,3,300,84,900
1173,04-12-2022,21:03:00,70,Male,64,Electronics,4,30,15,120
1991,04-12-2022,13:11:00,96,Female,34,Clothing,2,50,14.5,100
468,05-12-2022,14:32:00,86,Male,40,Electronics,1,25,12.25,25
1539,06-12-2022,21:52:00,96,Male,25,Beauty,1,500,170,500
512,06-12-2022,18:00:00,56,Female,57,Beauty,1,25,9.5,25
554,06-12-2022,21:04:00,94,Female,46,Beauty,3,50,13,150
1868,06-12-2022,16:23:00,78,Female,25,Electronics,1,300,138,300
1209,06-12-2022,12:37:00,55,Female,30,Electronics,4,50,23,200
1189,07-12-2022,06:08:00,104,Male,63,Beauty,1,50,20.5,50
399,07-12-2022,09:25:00,136,Female,64,Beauty,2,30,12.9,60
345,07-12-2022,18:56:00,104,Male,62,Electronics,1,30,13.5,30
608,07-12-2022,22:19:00,112,Female,55,Electronics,3,500,200,1500
1666,08-12-2022,10:10:00,125,Male,51,Electronics,3,50,21,150
42,08-12-2022,08:29:00,63,Male,22,Clothing,3,300,147,900
1012,08-12-2022,18:47:00,56,Male,35,Beauty,3,25,27.25,75
1080,08-12-2022,13:31:00,70,Female,64,Clothing,2,30,13.2,60
12,09-12-2022,22:09:00,114,Male,35,Beauty,3,25,25.25,75
1530,10-12-2022,08:17:00,93,Female,18,Electronics,4,30,12.3,120
257,10-12-2022,08:49:00,130,Male,19,Beauty,4,500,165,2000
1050,10-12-2022,20:15:00,24,Female,27,Beauty,3,25,11.25,75
1249,10-12-2022,21:44:00,95,Male,20,Clothing,1,50,60,50
1767,10-12-2022,17:35:00,87,Male,39,Beauty,3,25,28.25,75
1918,10-12-2022,21:57:00,56,Female,42,Electronics,3,30,13.2,90
1793,11-12-2022,06:05:00,88,Male,54,Beauty,1,30,10.8,30
1780,11-12-2022,10:00:00,32,Male,52,Electronics,2,25,10.5,50
862,11-12-2022,21:37:00,29,Male,28,Electronics,4,300,78,1200
770,11-12-2022,22:49:00,71,Male,32,Clothing,1,50,55,50
507,11-12-2022,21:40:00,52,Female,37,Electronics,3,500,485,1500
65,11-12-2022,20:03:00,84,Male,51,Electronics,4,500,160,2000
1244,11-12-2022,16:47:00,100,Male,28,Beauty,2,50,19.5,100
559,12-12-2022,10:48:00,5,Female,40,Clothing,4,300,84,1200
1016,12-12-2022,07:39:00,52,Male,19,Clothing,3,500,200,1500
1965,12-12-2022,20:03:00,93,Male,22,Clothing,4,50,21.5,200
1963,12-12-2022,20:56:00,115,Female,55,Beauty,1,50,20.5,50
496,12-12-2022,13:07:00,91,Male,23,Clothing,2,300,141,600
1151,12-12-2022,14:48:00,99,Male,29,Clothing,1,50,26,50
1525,13-12-2022,13:35:00,106,Female,47,Beauty,2,25,12,50
254,14-12-2022,22:45:00,104,Male,41,Electronics,1,500,165,500
809,14-12-2022,22:51:00,124,Female,62,Beauty,2,50,50,100
555,14-12-2022,19:35:00,103,Male,25,Beauty,1,300,360,300
645,14-12-2022,22:11:00,51,Female,35,Electronics,4,30,11.1,120
1576,14-12-2022,18:34:00,108,Female,33,Beauty,3,50,27.5,150
999,14-12-2022,16:45:00,110,Female,36,Electronics,3,50,21.5,150
68,15-12-2022,09:06:00,146,Male,25,Electronics,1,300,84,300
396,15-12-2022,07:11:00,29,Female,55,Beauty,1,30,10.8,30
359,15-12-2022,21:49:00,122,Male,50,Clothing,1,50,22.5,50
581,15-12-2022,21:16:00,103,Female,48,Beauty,2,30,13.8,60
1284,16-12-2022,11:43:00,145,Male,43,Clothing,4,50,18,200
1077,16-12-2022,18:45:00,141,Female,47,Clothing,2,50,15,100
1935,16-12-2022,22:40:00,96,Female,34,Beauty,1,50,47.5,50
786,16-12-2022,20:38:00,78,Male,48,Clothing,4,25,28.5,100
1,16-12-2022,19:10:00,50,Male,34,Beauty,3,50,16,150
1544,16-12-2022,15:58:00,70,Female,27,Electronics,1,25,11.25,25
505,17-12-2022,07:25:00,86,Male,24,Beauty,1,50,19.5,50
270,17-12-2022,17:46:00,84,Male,43,Electronics,1,300,117,300
1688,17-12-2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100
677,17-12-2022,21:13:00,65,Female,19,Beauty,3,500,555,1500
1952,17-12-2022,22:13:00,114,Female,57,Clothing,1,25,13.5,25
610,18-12-2022,06:56:00,137,Female,26,Beauty,2,300,93,600
1697,18-12-2022,08:22:00,54,Male,53,Clothing,1,500,265,500
1344,18-12-2022,06:12:00,144,Female,42,Beauty,1,30,11.1,30
736,18-12-2022,08:30:00,97,Male,29,Clothing,4,25,9.75,100
1775,18-12-2022,08:04:00,78,Female,46,Electronics,4,25,13.75,100
371,18-12-2022,10:01:00,32,Female,20,Beauty,1,25,13,25
1612,18-12-2022,21:14:00,140,Female,61,Electronics,1,500,230,500
1546,18-12-2022,19:06:00,93,Female,36,Electronics,4,50,48,200
1600,18-12-2022,17:44:00,67,Female,59,Beauty,2,500,575,1000
841,18-12-2022,20:58:00,108,Male,31,Electronics,4,25,28.5,100
1555,19-12-2022,18:54:00,55,Male,25,Beauty,1,300,312,300
925,20-12-2022,17:12:00,54,Male,25,Electronics,1,300,315,300
1581,20-12-2022,18:57:00,108,Female,48,Beauty,2,30,9.9,60
1062,20-12-2022,16:05:00,69,Male,18,Beauty,2,50,21.5,100
1972,21-12-2022,06:39:00,5,Male,49,Beauty,4,25,9.25,100
1902,21-12-2022,17:12:00,97,Female,54,Beauty,1,50,14,50
128,21-12-2022,22:22:00,77,Male,25,Beauty,1,500,180,500
1302,21-12-2022,17:55:00,20,Male,57,Beauty,2,300,102,600
563,21-12-2022,18:40:00,150,Male,20,Clothing,2,30,16.2,60
1983,21-12-2022,21:38:00,114,Female,29,Clothing,1,300,303,300
952,21-12-2022,18:09:00,69,Female,57,Clothing,1,25,13.25,25
392,21-12-2022,13:11:00,77,Male,27,Clothing,2,300,78,600
480,22-12-2022,22:12:00,126,Female,42,Beauty,4,500,225,2000
1794,22-12-2022,19:40:00,26,Female,60,Beauty,1,300,351,300
1558,22-12-2022,20:37:00,91,Female,41,Clothing,1,25,27.75,25
1112,22-12-2022,17:11:00,94,Male,37,Clothing,3,500,180,1500
540,22-12-2022,16:17:00,79,Female,46,Electronics,3,300,87,900
1157,23-12-2022,21:24:00,81,Male,62,Electronics,4,500,270,2000
247,23-12-2022,17:56:00,82,Male,41,Electronics,2,30,31.5,60
1267,23-12-2022,21:03:00,91,Female,32,Beauty,3,30,9.6,90
154,24-12-2022,17:47:00,24,Male,51,Electronics,3,300,321,900
826,24-12-2022,19:08:00,81,Female,46,Clothing,1,300,303,300
250,24-12-2022,23:00:00,91,Male,48,Electronics,1,50,60.5,50
124,24-12-2022,21:17:00,83,Male,33,Clothing,4,500,515,2000
741,24-12-2022,22:30:00,53,Male,48,Clothing,1,300,141,300
1099,24-12-2022,12:41:00,56,Female,50,Electronics,4,300,162,1200
994,24-12-2022,16:38:00,73,Female,51,Beauty,2,500,125,1000
1432,25-12-2022,06:24:00,67,Female,,Electronics,2,500,245,1000
697,25-12-2022,07:52:00,152,Male,53,Clothing,1,500,200,500
541,25-12-2022,18:37:00,39,Male,56,Beauty,1,500,215,500
1318,25-12-2022,22:57:00,55,Male,61,Clothing,1,25,27,25
625,25-12-2022,13:36:00,68,Male,31,Clothing,1,300,123,300
592,26-12-2022,09:15:00,77,Female,46,Beauty,4,500,275,2000
264,26-12-2022,11:03:00,111,Male,47,Clothing,3,300,150,900
1152,26-12-2022,07:48:00,87,Male,43,Electronics,4,500,170,2000
1286,26-12-2022,17:23:00,111,Male,55,Electronics,2,25,28.5,50
1097,26-12-2022,20:53:00,86,Female,51,Beauty,2,500,485,1000
1417,26-12-2022,17:43:00,54,Male,43,Electronics,3,300,147,900
1156,26-12-2022,21:10:00,68,Female,43,Clothing,4,25,13.5,100
1848,27-12-2022,10:16:00,63,Female,63,Clothing,3,25,12.5,75
70,27-12-2022,10:48:00,147,Female,43,Clothing,1,300,84,300
8,27-12-2022,11:19:00,148,Male,30,Electronics,4,25,11,100
56,27-12-2022,19:37:00,97,Female,26,Clothing,3,300,120,900
1507,27-12-2022,22:14:00,95,Female,37,Electronics,3,500,520,1500
1183,28-12-2022,17:10:00,54,Female,43,Beauty,3,300,342,900
1628,28-12-2022,22:23:00,51,Female,19,Beauty,4,50,58.5,200
1993,29-12-2022,11:53:00,123,Female,48,Electronics,3,50,26.5,150
1416,29-12-2022,10:47:00,111,Male,53,Electronics,4,500,125,2000
1604,29-12-2022,18:43:00,2,Female,29,Electronics,4,50,56,200
367,30-12-2022,07:03:00,123,Female,57,Electronics,1,50,18,50
1144,30-12-2022,21:27:00,148,Female,59,Beauty,3,500,125,1500
1682,30-12-2022,19:30:00,71,Male,46,Beauty,4,300,315,1200
1290,30-12-2022,22:40:00,66,Female,30,Beauty,2,300,318,600
546,30-12-2022,22:32:00,57,Female,36,Electronics,4,50,53.5,200
1826,30-12-2022,22:05:00,104,Female,46,Clothing,1,300,297,300
1715,30-12-2022,19:35:00,89,Female,42,Beauty,4,25,9.75,100
1107,31-12-2022,11:14:00,62,Female,21,Clothing,4,300,102,1200
584,31-12-2022,10:21:00,106,Female,27,Beauty,4,50,16.5,200
1633,31-12-2022,18:18:00,152,Male,39,Beauty,4,30,11.4,120
296,31-12-2022,22:44:00,73,Female,22,Clothing,4,300,369,1200
1131,31-12-2022,19:16:00,130,Female,21,Beauty,2,300,336,600
616,31-12-2022,19:18:00,122,Male,41,Clothing,2,50,49.5,100
1196,31-12-2022,21:18:00,93,Female,32,Clothing,3,300,306,900
1397,01-01-2023,11:05:00,6,Female,30,Beauty,1,25,11.75,25
1779,02-01-2023,19:45:00,3,Female,56,Electronics,2,500,190,1000
1182,03-01-2023,21:26:00,14,Male,62,Beauty,4,30,12.9,120
792,04-01-2023,22:50:00,4,Female,20,Beauty,1,50,26.5,50
1176,04-01-2023,20:33:00,34,Female,43,Beauty,2,50,21,100
629,05-01-2023,19:55:00,39,Male,62,Electronics,2,25,8,50
1941,06-01-2023,06:14:00,48,Female,57,Clothing,2,25,12,50
1170,06-01-2023,17:13:00,96,Female,25,Clothing,2,25,8,50
1691,07-01-2023,20:01:00,1,Female,51,Clothing,3,30,13.5,90
222,07-01-2023,18:56:00,4,Male,51,Clothing,4,30,10.5,120
1477,08-01-2023,21:59:00,3,Male,43,Clothing,4,30,15.6,120
975,09-01-2023,07:41:00,145,Female,56,Clothing,4,50,19.5,200
891,09-01-2023,06:43:00,24,Male,41,Electronics,3,300,99,900
847,10-01-2023,08:42:00,2,Female,18,Electronics,4,300,162,1200
1694,10-01-2023,19:22:00,4,Female,39,Electronics,2,25,9.75,50
638,10-01-2023,19:52:00,154,Male,46,Electronics,1,500,190,500
1804,10-01-2023,22:46:00,74,Male,42,Electronics,1,30,14.7,30
1004,11-01-2023,21:46:00,2,Male,37,Clothing,1,500,230,500
466,11-01-2023,21:52:00,66,Male,63,Electronics,4,25,13.75,100
1717,12-01-2023,09:40:00,21,Male,57,Clothing,1,500,175,500
930,12-01-2023,17:54:00,1,Male,54,Clothing,4,50,26,200
1548,13-01-2023,08:15:00,1,Female,51,Clothing,2,30,12.6,60
773,14-01-2023,19:10:00,3,Male,25,Electronics,4,500,175,2000
837,15-01-2023,20:35:00,53,Male,18,Beauty,3,30,7.5,90
1598,15-01-2023,19:17:00,126,Male,37,Beauty,4,30,9.9,120
1607,16-01-2023,10:18:00,53,Male,54,Clothing,3,25,7.75,75
1466,16-01-2023,22:27:00,64,Male,63,Electronics,4,25,10.75,100
1646,18-01-2023,19:43:00,1,Male,38,Clothing,3,30,15.6,90
593,18-01-2023,22:05:00,2,Male,35,Electronics,2,30,13.2,60
260,19-01-2023,21:09:00,107,Male,28,Beauty,2,30,10.5,60
1436,20-01-2023,11:29:00,1,Female,57,Clothing,4,30,9.9,120
1255,20-01-2023,07:08:00,4,Male,48,Clothing,1,30,7.8,30
341,20-01-2023,17:06:00,5,Male,31,Clothing,4,50,18.5,200
1100,20-01-2023,18:15:00,136,Male,41,Electronics,1,30,13.2,30
798,20-01-2023,21:19:00,73,Male,61,Clothing,1,50,15,50
1721,21-01-2023,22:42:00,3,Female,52,Clothing,1,500,215,500
806,22-01-2023,08:08:00,14,Female,35,Beauty,3,300,165,900
1684,23-01-2023,21:40:00,43,Female,28,Clothing,2,500,200,1000
1294,24-01-2023,11:24:00,8,Female,23,Clothing,3,30,10.5,90
108,24-01-2023,09:38:00,5,Female,27,Beauty,3,25,13.5,75
1824,24-01-2023,20:19:00,4,Male,63,Clothing,4,30,12.6,120
1878,24-01-2023,22:56:00,97,Female,20,Clothing,1,30,7.5,30
175,25-01-2023,10:02:00,23,Female,31,Electronics,4,25,12.5,100
202,25-01-2023,06:24:00,61,Female,34,Clothing,4,300,120,1200
1460,25-01-2023,19:42:00,4,Male,40,Beauty,1,50,22,50
190,25-01-2023,17:56:00,2,Female,60,Beauty,3,30,10.5,90
1504,25-01-2023,17:01:00,4,Female,38,Beauty,3,50,25.5,150
843,25-01-2023,22:46:00,3,Male,21,Beauty,3,500,180,1500
1877,25-01-2023,20:19:00,72,Female,58,Clothing,1,25,10.5,25
299,25-01-2023,20:03:00,76,Male,61,Electronics,2,500,230,1000
387,26-01-2023,21:58:00,118,Male,44,Beauty,1,30,9,30
807,26-01-2023,19:49:00,91,Female,50,Electronics,4,50,15.5,200
166,28-01-2023,11:42:00,32,Male,34,Clothing,4,500,225,2000
1553,29-01-2023,08:46:00,42,Male,24,Clothing,4,300,99,1200
376,29-01-2023,18:21:00,4,Female,64,Beauty,1,30,12,30
463,29-01-2023,20:22:00,55,Female,54,Beauty,3,500,175,1500
1341,30-01-2023,22:10:00,1,Male,31,Clothing,4,50,21,200
452,30-01-2023,22:41:00,4,Female,48,Clothing,3,500,240,1500
1501,31-01-2023,18:00:00,1,Male,39,Electronics,2,30,13.5,60
368,31-01-2023,21:11:00,90,Female,56,Clothing,4,300,132,1200
316,01-02-2023,17:25:00,3,Female,48,Clothing,2,25,13.75,50
1487,01-02-2023,19:01:00,131,Male,44,Clothing,4,500,140,2000
1620,03-02-2023,22:48:00,5,Male,63,Electronics,3,25,7.75,75
1515,04-02-2023,21:49:00,107,Female,49,Clothing,3,300,135,900
738,05-02-2023,18:24:00,5,Male,41,Clothing,2,50,26,100
1419,05-02-2023,18:42:00,3,Female,44,Clothing,3,30,9.3,90
483,06-02-2023,17:25:00,2,Male,55,Clothing,1,30,8.4,30
13,08-02-2023,17:43:00,106,Male,22,Electronics,3,500,245,1500
1380,09-02-2023,19:45:00,3,Male,56,Electronics,2,300,159,600
302,09-02-2023,17:51:00,26,Male,57,Beauty,2,300,135,600
1482,10-02-2023,22:22:00,1,Female,28,Clothing,4,300,114,1200
1053,10-02-2023,21:13:00,40,Male,34,Electronics,2,50,20.5,100
143,11-02-2023,22:20:00,118,Female,45,Clothing,1,50,27.5,50
1808,12-02-2023,10:48:00,109,Male,33,Beauty,4,500,210,2000
614,13-02-2023,06:28:00,61,Female,39,Beauty,4,300,120,1200
1836,13-02-2023,17:19:00,3,Female,22,Clothing,1,50,23.5,50
404,13-02-2023,19:55:00,59,Male,46,Electronics,2,500,160,1000
1442,16-02-2023,11:02:00,96,Female,60,Clothing,4,25,11.25,100
88,16-02-2023,08:31:00,122,Male,56,Clothing,1,500,185,500
822,16-02-2023,17:39:00,3,Female,52,Beauty,3,50,13.5,150
71,16-02-2023,19:11:00,32,Female,51,Beauty,4,25,11.5,100
820,17-02-2023,22:49:00,1,Male,49,Electronics,4,50,24,200
78,17-02-2023,21:08:00,68,Female,47,Clothing,3,500,265,1500
1687,17-02-2023,22:27:00,102,Female,53,Electronics,1,300,81,300
884,18-02-2023,20:31:00,1,Female,26,Clothing,2,30,7.5,60
1090,18-02-2023,19:54:00,4,Female,51,Electronics,1,30,7.5,30
1974,19-02-2023,20:20:00,3,Male,47,Beauty,1,30,12.9,30
1130,20-02-2023,09:03:00,28,Female,57,Clothing,1,500,180,500
1177,20-02-2023,09:19:00,89,Male,45,Beauty,2,50,15,100
1693,20-02-2023,18:21:00,1,Male,41,Beauty,3,500,130,1500
1282,20-02-2023,20:05:00,23,Female,64,Electronics,4,50,48.5,200
1517,21-02-2023,08:46:00,2,Female,47,Clothing,4,25,6.75,100
465,22-02-2023,11:52:00,40,Female,43,Electronics,3,50,15.5,150
36,22-02-2023,22:06:00,40,Male,52,Beauty,3,300,144,900
1967,23-02-2023,08:28:00,4,Male,62,Beauty,1,25,12.25,25
398,23-02-2023,21:17:00,5,Female,48,Clothing,2,300,114,600
365,23-02-2023,22:12:00,151,Male,31,Clothing,1,300,93,300
648,23-02-2023,18:13:00,41,Male,53,Beauty,4,300,138,1200
1593,24-02-2023,22:39:00,5,Male,35,Electronics,2,30,14.4,60
1072,24-02-2023,18:10:00,4,Female,20,Electronics,4,500,180,2000
722,24-02-2023,18:35:00,25,Male,20,Beauty,3,300,162,900
38,25-02-2023,11:39:00,147,Male,38,Beauty,4,50,26,200
1893,25-02-2023,17:04:00,3,Male,49,Electronics,1,50,22.5,50
17,25-02-2023,21:08:00,3,Female,27,Clothing,4,25,13,100
824,25-02-2023,19:10:00,3,Male,63,Clothing,4,30,9.3,120
164,28-02-2023,18:26:00,3,Female,47,Beauty,3,500,185,1500
1671,28-02-2023,20:55:00,47,Male,62,Electronics,3,50,62.5,150
748,01-03-2023,09:35:00,132,Male,25,Clothing,3,50,24,150
647,01-03-2023,19:53:00,5,Male,59,Clothing,3,500,190,1500
1216,01-03-2023,22:53:00,23,Male,62,Electronics,2,50,13,100
1748,02-03-2023,10:24:00,119,Male,25,Clothing,3,50,15.5,150
1275,02-03-2023,08:48:00,5,Male,43,Clothing,2,500,250,1000
1120,02-03-2023,19:32:00,4,Male,60,Beauty,1,50,26.5,50
702,03-03-2023,17:18:00,66,Female,60,Clothing,2,300,78,600
995,04-03-2023,22:38:00,4,Female,41,Clothing,1,30,9.9,30
1830,04-03-2023,18:04:00,87,Female,64,Clothing,3,50,21,150
1623,05-03-2023,06:14:00,76,Male,34,Clothing,3,50,22,150
275,05-03-2023,11:34:00,2,Male,43,Clothing,2,500,260,1000
1969,05-03-2023,19:34:00,4,Female,40,Clothing,3,300,126,900
1483,05-03-2023,19:53:00,1,Male,55,Clothing,1,30,8.7,30
471,08-03-2023,10:21:00,136,Male,32,Clothing,3,50,13,150
1774,09-03-2023,06:48:00,2,Female,40,Clothing,2,25,8,50
1028,09-03-2023,18:09:00,1,Female,43,Beauty,1,500,250,500
1210,10-03-2023,10:02:00,5,Male,37,Electronics,4,50,12.5,200
259,11-03-2023,20:26:00,93,Female,45,Clothing,4,50,22.5,200
203,12-03-2023,21:33:00,4,Male,56,Clothing,2,500,175,1000
118,13-03-2023,20:07:00,3,Female,30,Electronics,4,500,270,2000
94,13-03-2023,22:39:00,5,Female,47,Beauty,2,500,250,1000
1668,13-03-2023,21:40:00,132,Female,62,Electronics,3,50,14,150
1281,14-03-2023,19:34:00,4,Female,29,Beauty,4,500,165,2000
1495,14-03-2023,22:37:00,113,Male,24,Beauty,2,30,16.2,60
353,18-03-2023,21:35:00,5,Male,31,Electronics,1,500,270,500
43,18-03-2023,21:42:00,118,Female,48,Clothing,1,300,111,300
553,20-03-2023,06:17:00,106,Male,24,Clothing,4,300,81,1200
1357,20-03-2023,19:14:00,3,Female,40,Electronics,3,25,11.5,75
469,21-03-2023,19:24:00,4,Male,18,Beauty,3,25,8.75,75
551,21-03-2023,22:45:00,99,Male,45,Electronics,3,300,141,900
630,21-03-2023,17:29:00,94,Male,42,Clothing,2,50,25.5,100
305,22-03-2023,22:09:00,4,Female,18,Beauty,1,30,14.4,30
961,22-03-2023,22:36:00,86,Male,53,Beauty,4,50,23,200
1374,23-03-2023,22:03:00,3,Female,59,Beauty,3,25,8.25,75
737,23-03-2023,21:11:00,26,Female,33,Clothing,1,50,14,50
304,23-03-2023,18:35:00,59,Female,37,Electronics,2,30,15.6,60
383,24-03-2023,08:53:00,64,Female,46,Beauty,3,30,7.8,90
177,24-03-2023,08:40:00,30,Male,45,Beauty,2,50,26.5,100
1403,25-03-2023,18:20:00,4,Male,32,Clothing,2,300,162,600
1457,25-03-2023,21:31:00,140,Female,58,Beauty,3,300,108,900
230,26-03-2023,17:44:00,5,Male,54,Beauty,1,25,12.5,25
1895,27-03-2023,20:59:00,4,Female,55,Clothing,4,30,15.3,120
1672,28-03-2023,22:34:00,87,Female,34,Beauty,2,50,15.5,100
990,29-03-2023,21:45:00,68,Female,58,Beauty,2,500,235,1000
1837,29-03-2023,20:45:00,32,Male,18,Beauty,3,30,8.1,90
960,29-03-2023,19:01:00,134,Male,59,Clothing,2,30,14.4,60
674,30-03-2023,11:10:00,2,Female,38,Clothing,1,300,84,300
2000,31-03-2023,06:38:00,4,Male,47,Electronics,4,30,10.8,120
120,31-03-2023,19:35:00,4,Male,60,Beauty,1,50,12.5,50
504,31-03-2023,18:07:00,4,Female,38,Beauty,3,50,22,150
419,31-03-2023,19:18:00,5,Female,44,Clothing,3,30,11.7,90
1985,31-03-2023,20:15:00,113,Female,19,Electronics,2,25,9.75,50
1000,01-04-2023,10:22:00,1,Male,47,Electronics,4,30,8.4,120
406,01-04-2023,11:50:00,3,Female,22,Beauty,4,25,11,100
236,01-04-2023,22:18:00,5,Female,54,Clothing,1,25,6.5,25
1159,02-04-2023,18:08:00,41,Male,26,Clothing,4,50,18,200
